const|mouse|Mmrn2|ENSMUSG00000041445|14|35209351|35209479|+|utr	1187	336	137	1748
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|deep_dn	40	17	6	10
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|deep_up	371	210	154	201
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|dn_3intron	599	198	169	568
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|dn_5intron	6	2	3	4
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|exon	169	36	39	35
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|up_3intron	412	141	85	119
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|up_5intron	225	15	15	42
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|up_exon	930	393	265	681
const|mouse|Mpdz|ENSMUSG00000028402|4|80972769|80972864|-|utr	474	78	271	1218
const|mouse|Mrc2|ENSMUSG00000020695|11|105189591|105189755|+|dn_3intron	870	236	62	117
const|mouse|Mrc2|ENSMUSG00000020695|11|105189591|105189755|+|dn_exon	519	123	80	59
const|mouse|Mrc2|ENSMUSG00000020695|11|105189591|105189755|+|exon	333	85	14	51
const|mouse|Mrc2|ENSMUSG00000020695|11|105189591|105189755|+|up_exon	503	199	161	252
const|mouse|Mrpl3|ENSMUSG00000032563|9|104959355|104959453|+|dn_5intron	119	129	113	202
const|mouse|Mrpl3|ENSMUSG00000032563|9|104959355|104959453|+|dn_exon	21	5	35	7
const|mouse|Mrpl3|ENSMUSG00000032563|9|104959355|104959453|+|exon	229	56	10	8
const|mouse|Mrpl3|ENSMUSG00000032563|9|104959355|104959453|+|up_3intron	462	98	67	100
const|mouse|Mrpl3|ENSMUSG00000032563|9|104959355|104959453|+|up_5intron	228	52	28	67
const|mouse|Mrpl3|ENSMUSG00000032563|9|104959355|104959453|+|up_exon	202	8530	2262	367
const|mouse|Mrps7|ENSMUSG00000046756|11|115467280|115467451|+|dn_3intron	288	152	96	135
const|mouse|Mrps7|ENSMUSG00000046756|11|115467280|115467451|+|dn_5intron	503	178	308	270
const|mouse|Mrps7|ENSMUSG00000046756|11|115467280|115467451|+|dn_exon	806	162	31	76
const|mouse|Mrps7|ENSMUSG00000046756|11|115467280|115467451|+|exon	542	220	154	308
const|mouse|Mrps7|ENSMUSG00000046756|11|115467280|115467451|+|up_3intron	890	167	147	245
const|mouse|Mrps7|ENSMUSG00000046756|11|115467280|115467451|+|up_5intron	445	124	163	781
const|mouse|Mrps7|ENSMUSG00000046756|11|115467280|115467451|+|up_exon	704	101	27	33
const|mouse|Msh4|ENSMUSG00000005493|3|153537621|153537757|-|dn_3intron	1259	528	1067	1658
const|mouse|Msh4|ENSMUSG00000005493|3|153537621|153537757|-|dn_5intron	468	221	83	81
const|mouse|Msh4|ENSMUSG00000005493|3|153537621|153537757|-|dn_exon	480	50	20	30
const|mouse|Msh4|ENSMUSG00000005493|3|153537621|153537757|-|exon	1165	561	84	218
const|mouse|Msh4|ENSMUSG00000005493|3|153537621|153537757|-|up_3intron	157	57	44	79
const|mouse|Msh4|ENSMUSG00000005493|3|153537621|153537757|-|up_exon	243	95	89	183
const|mouse|Mtap7d1|ENSMUSG00000028849|4|125910609|125910720|-|dn_5intron	663	313	282	597
const|mouse|Mtap7d1|ENSMUSG00000028849|4|125910609|125910720|-|dn_exon	251	57	18	26
const|mouse|Mtap7d1|ENSMUSG00000028849|4|125910609|125910720|-|up_5intron	118	46	107	49
const|mouse|Mtfmt|ENSMUSG00000059183|9|65287210|65287459|+|dn_3intron	1257	6461	11175	1688
const|mouse|Mtfmt|ENSMUSG00000059183|9|65287210|65287459|+|dn_5intron	666	234	480	937
const|mouse|Mtfmt|ENSMUSG00000059183|9|65287210|65287459|+|dn_exon	310	1107	1918	258
const|mouse|Mtfmt|ENSMUSG00000059183|9|65287210|65287459|+|exon	386	243	293	160
const|mouse|Mtfmt|ENSMUSG00000059183|9|65287210|65287459|+|up_3intron	274	155	190	64
const|mouse|Mtfmt|ENSMUSG00000059183|9|65287210|65287459|+|up_5intron	926	322	166	358
const|mouse|Mtfmt|ENSMUSG00000059183|9|65287210|65287459|+|up_exon	154	128	42	69
const|mouse|Mtfmt|ENSMUSG00000059183|9|65287210|65287459|+|utr	762	216	75	201
const|mouse|Mttp|ENSMUSG00000028158|3|137755543|137755832|-|dn_3intron	428	74	110	227
const|mouse|Mttp|ENSMUSG00000028158|3|137755543|137755832|-|dn_5intron	696	181	254	423
const|mouse|Mttp|ENSMUSG00000028158|3|137755543|137755832|-|dn_exon	133	1	10	108
const|mouse|Mttp|ENSMUSG00000028158|3|137755543|137755832|-|exon	164	112	314	298
const|mouse|Mttp|ENSMUSG00000028158|3|137755543|137755832|-|up_3intron	203	79	14	16
const|mouse|Mttp|ENSMUSG00000028158|3|137755543|137755832|-|up_5intron	1294	184	273	394
const|mouse|Mttp|ENSMUSG00000028158|3|137755543|137755832|-|up_exon	263	143	109	146
const|mouse|Mycbp2|ENSMUSG00000033004|14|103690506|103690598|-|dn_5intron	168	24	95	430
const|mouse|Mycbp2|ENSMUSG00000033004|14|103690506|103690598|-|dn_exon	455	105	115	229
const|mouse|Mycbp2|ENSMUSG00000033004|14|103690506|103690598|-|exon	419	91	285	220
const|mouse|Mycbp2|ENSMUSG00000033004|14|103690506|103690598|-|up_3intron	1062	143	114	122
const|mouse|Mycbp2|ENSMUSG00000033004|14|103690506|103690598|-|up_5intron	450	62	49	86
const|mouse|Mycbp2|ENSMUSG00000033004|14|103690506|103690598|-|up_exon	395	69	165	245
const|mouse|Myg1|ENSMUSG00000001285|15|102167760|102167941|+|dn_5intron	201	445	297	583
const|mouse|Myg1|ENSMUSG00000001285|15|102167760|102167941|+|dn_exon	933	452	575	832
const|mouse|Myg1|ENSMUSG00000001285|15|102167760|102167941|+|exon	128	197	47	45
const|mouse|Myg1|ENSMUSG00000001285|15|102167760|102167941|+|up_5intron	529	113	47	54
const|mouse|Myg1|ENSMUSG00000001285|15|102167760|102167941|+|up_exon	190	81	35	48
const|mouse|Myh9|ENSMUSG00000022443|15|77611541|77611662|-|dn_3intron	451	184	180	157
const|mouse|Myh9|ENSMUSG00000022443|15|77611541|77611662|-|dn_5intron	257	179	224	289
const|mouse|Myh9|ENSMUSG00000022443|15|77611541|77611662|-|dn_exon	126	280	152	76
const|mouse|Myh9|ENSMUSG00000022443|15|77611541|77611662|-|exon	936	395	33	46
const|mouse|Myh9|ENSMUSG00000022443|15|77611541|77611662|-|up_5intron	137	259	62	79
const|mouse|Myh9|ENSMUSG00000022443|15|77611541|77611662|-|up_exon	331	488	1505	744
const|mouse|Myo10|ENSMUSG00000022272|15|25734054|25734351|+|dn_3intron	215	63	68	24
const|mouse|Myo10|ENSMUSG00000022272|15|25734054|25734351|+|dn_5intron	38	122	53	81
const|mouse|Myo10|ENSMUSG00000022272|15|25734054|25734351|+|dn_exon	229	54	34	18
const|mouse|Myo10|ENSMUSG00000022272|15|25734054|25734351|+|exon	550	354	134	128
const|mouse|Myo10|ENSMUSG00000022272|15|25734054|25734351|+|up_3intron	638	1069	1361	1194
const|mouse|Myo10|ENSMUSG00000022272|15|25734054|25734351|+|up_5intron	314	343	325	446
const|mouse|Myo10|ENSMUSG00000022272|15|25734054|25734351|+|up_exon	420	114	70	75
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|deep_dn	929	128	144	226
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|deep_up	811	168	222	669
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|dn_3intron	290	154	54	228
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|dn_5intron	505	120	55	44
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|dn_exon	621	173	108	126
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|exon	517	60	30	119
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|up_3intron	248	160	310	549
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|up_5intron	149	36	11	55
const|mouse|Myo1b|ENSMUSG00000018417|1|51838814|51838876|-|up_exon	524	1707	2461	261
const|mouse|Myo1f|ENSMUSG00000024300|17|33724667|33725530|+|dn_3intron	120	471	949	307
const|mouse|Myo1f|ENSMUSG00000024300|17|33724667|33725530|+|dn_exon	353	89	43	37
const|mouse|Myo1f|ENSMUSG00000024300|17|33724667|33725530|+|exon	90	395	298	183
const|mouse|Myo1f|ENSMUSG00000024300|17|33724667|33725530|+|up_3intron	165	46	21	33
const|mouse|Myo1f|ENSMUSG00000024300|17|33724667|33725530|+|up_5intron	1768	623	365	686
const|mouse|Myo1f|ENSMUSG00000024300|17|33724667|33725530|+|up_exon	317	326	177	218
const|mouse|Myo9b|ENSMUSG00000004677|8|73847763|73847892|+|dn_3intron	1847	1051	2471	7376
const|mouse|Myo9b|ENSMUSG00000004677|8|73847763|73847892|+|dn_5intron	544	177	33	42
const|mouse|Myo9b|ENSMUSG00000004677|8|73847763|73847892|+|dn_exon	66	62	22	5
const|mouse|Myo9b|ENSMUSG00000004677|8|73847763|73847892|+|exon	409	328	106	59
const|mouse|Myo9b|ENSMUSG00000004677|8|73847763|73847892|+|up_3intron	180	61	157	248
const|mouse|Myo9b|ENSMUSG00000004677|8|73847763|73847892|+|up_5intron	139	142	117	129
const|mouse|Myo9b|ENSMUSG00000004677|8|73847763|73847892|+|up_exon	262	67	96	166
const|mouse|Mypn|ENSMUSG00000020067|10|62632003|62632178|-|dn_3intron	347	148	259	104
const|mouse|Mypn|ENSMUSG00000020067|10|62632003|62632178|-|dn_5intron	286	135	45	50
const|mouse|Mypn|ENSMUSG00000020067|10|62632003|62632178|-|dn_exon	744	186	6	53
const|mouse|Mypn|ENSMUSG00000020067|10|62632003|62632178|-|exon	428	195	89	128
const|mouse|Mypn|ENSMUSG00000020067|10|62632003|62632178|-|up_3intron	742	354	331	415
const|mouse|Mypn|ENSMUSG00000020067|10|62632003|62632178|-|up_5intron	523	123	40	22
const|mouse|Mypn|ENSMUSG00000020067|10|62632003|62632178|-|up_exon	511	133	33	99
const|mouse|Naa15|ENSMUSG00000063273|3|51263868|51264082|+|dn_3intron	423	64	87	247
const|mouse|Naa15|ENSMUSG00000063273|3|51263868|51264082|+|dn_5intron	913	651	583	345
const|mouse|Naa15|ENSMUSG00000063273|3|51263868|51264082|+|dn_exon	270	125	58	14
const|mouse|Naa15|ENSMUSG00000063273|3|51263868|51264082|+|exon	325	66	108	137
const|mouse|Naa15|ENSMUSG00000063273|3|51263868|51264082|+|up_3intron	393	101	150	385
const|mouse|Naa15|ENSMUSG00000063273|3|51263868|51264082|+|up_5intron	306	78	30	202
const|mouse|Naa15|ENSMUSG00000063273|3|51263868|51264082|+|up_exon	156	70	37	79
const|mouse|Narf|ENSMUSG00000000056|11|121105852|121106040|+|dn_3intron	229	48	45	115
const|mouse|Narf|ENSMUSG00000000056|11|121105852|121106040|+|dn_exon	1081	306	41	56
const|mouse|Narf|ENSMUSG00000000056|11|121105852|121106040|+|exon	1048	270	182	468
const|mouse|Narf|ENSMUSG00000000056|11|121105852|121106040|+|up_3intron	73	26	21	27
const|mouse|Narf|ENSMUSG00000000056|11|121105852|121106040|+|up_5intron	4	97	93	10
const|mouse|Narf|ENSMUSG00000000056|11|121105852|121106040|+|up_exon	313	563	1210	1648
const|mouse|Nars2|ENSMUSG00000018995|7|104180056|104180093|+|dn_3intron	378	83	17	49
const|mouse|Nars2|ENSMUSG00000018995|7|104180056|104180093|+|dn_5intron	150	15	10	118
const|mouse|Nars2|ENSMUSG00000018995|7|104180056|104180093|+|dn_exon	541	117	53	154
const|mouse|Nars2|ENSMUSG00000018995|7|104180056|104180093|+|exon	678	101	195	633
const|mouse|Ncam1|ENSMUSG00000039542|9|49353704|49353888|-|dn_3intron	521	127	146	436
const|mouse|Ncam1|ENSMUSG00000039542|9|49353704|49353888|-|dn_5intron	209	83	97	44
const|mouse|Ncam1|ENSMUSG00000039542|9|49353704|49353888|-|dn_exon	209	67	86	139
const|mouse|Ncam1|ENSMUSG00000039542|9|49353704|49353888|-|exon	335	214	31	35
const|mouse|Ncam1|ENSMUSG00000039542|9|49353704|49353888|-|up_3intron	209	76	76	252
const|mouse|Ncam1|ENSMUSG00000039542|9|49353704|49353888|-|up_5intron	225	95	85	52
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|deep_dn	25	4044	4155	295
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|deep_up	272	99	40	100
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|dn_3intron	119	38	48	26
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|dn_5intron	1420	382	528	1414
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|dn_exon	107	44	39	42
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|exon	367	176	44	107
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|up_3intron	1254	393	165	263
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|up_5intron	374	72	87	278
const|mouse|Ncapd3|ENSMUSG00000035024|9|26848978|26849144|+|up_exon	964	167	38	163
const|mouse|Ncln|ENSMUSG00000020238|10|80951173|80951211|-|dn_3intron	275	93	52	20
const|mouse|Ncln|ENSMUSG00000020238|10|80951173|80951211|-|dn_5intron	227	84	111	51
const|mouse|Ncln|ENSMUSG00000020238|10|80951173|80951211|-|dn_exon	769	275	68	108
const|mouse|Ncln|ENSMUSG00000020238|10|80951173|80951211|-|up_3intron	155	185	33	22
const|mouse|Nedd4l|ENSMUSG00000024589|18|65315279|65315402|+|dn_3intron	120	71	14	34
const|mouse|Nedd4l|ENSMUSG00000024589|18|65315279|65315402|+|dn_5intron	410	151	590	474
const|mouse|Nedd4l|ENSMUSG00000024589|18|65315279|65315402|+|dn_exon	358	102	115	77
const|mouse|Nedd4l|ENSMUSG00000024589|18|65315279|65315402|+|exon	21	1	15	8
const|mouse|Nedd4l|ENSMUSG00000024589|18|65315279|65315402|+|up_3intron	116	59	67	28
const|mouse|Nedd4l|ENSMUSG00000024589|18|65315279|65315402|+|up_5intron	93	8	220	10
const|mouse|Nedd4l|ENSMUSG00000024589|18|65315279|65315402|+|up_exon	562	128	59	21
const|mouse|Nf1|ENSMUSG00000020716|11|79260308|79260424|+|dn_3intron	1158	439	1069	217
const|mouse|Nf1|ENSMUSG00000020716|11|79260308|79260424|+|dn_5intron	143	39	108	61
const|mouse|Nf1|ENSMUSG00000020716|11|79260308|79260424|+|dn_exon	370	218	503	416
const|mouse|Nf1|ENSMUSG00000020716|11|79260308|79260424|+|exon	133	187	104	96
const|mouse|Nf1|ENSMUSG00000020716|11|79260308|79260424|+|up_3intron	591	121	311	902
const|mouse|Nf1|ENSMUSG00000020716|11|79260308|79260424|+|up_exon	106	6	9	1
const|mouse|Nf1|ENSMUSG00000020716|11|79260308|79260424|+|utr	673	151	206	537
const|mouse|Nfxl1|ENSMUSG00000072889|5|72913387|72913473|-|dn_3intron	430	135	378	524
const|mouse|Nfxl1|ENSMUSG00000072889|5|72913387|72913473|-|dn_5intron	471	185	69	38
const|mouse|Nfxl1|ENSMUSG00000072889|5|72913387|72913473|-|dn_exon	363	70	37	113
const|mouse|Nfxl1|ENSMUSG00000072889|5|72913387|72913473|-|exon	143	40	12	14
const|mouse|Nfxl1|ENSMUSG00000072889|5|72913387|72913473|-|up_3intron	185	31	155	154
const|mouse|Nfxl1|ENSMUSG00000072889|5|72913387|72913473|-|up_5intron	416	104	59	101
const|mouse|Nfxl1|ENSMUSG00000072889|5|72913387|72913473|-|up_exon	163	158	185	81
const|mouse|Nfxl1|ENSMUSG00000072889|5|72913387|72913473|-|utr	113	43	29	19
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|deep_dn	33	19	58	23
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|deep_up	425	132	34	34
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|dn_3intron	251	149	326	291
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|dn_5intron	280	256	91	114
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|dn_exon	817	218	98	61
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|exon	733	262	133	145
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|up_3intron	505	155	67	75
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|up_5intron	955	314	100	151
const|mouse|Nipal3|ENSMUSG00000028803|4|135035451|135035622|-|up_exon	628	346	327	413
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|deep_dn	311	161	145	456
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|deep_up	966	273	232	317
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|dn_3intron	363	126	27	15
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|dn_5intron	371	27	21	50
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|dn_exon	107	154	99	101
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|exon	96	82	60	31
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|up_3intron	303	111	321	643
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|up_5intron	710	568	1275	280
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|up_exon	330	233	23	154
const|mouse|Npas2|ENSMUSG00000026077|1|39385152|39385648|+|utr	434	792	4613	2676
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|deep_dn	331	58	25	86
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|deep_up	382	166	102	267
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|dn_3intron	337	103	33	21
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|dn_5intron	253	52	19	101
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|dn_exon	151	476	137	130
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|exon	277	88	63	150
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|up_3intron	622	152	89	530
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|up_5intron	489	417	1029	361
const|mouse|Nrp1|ENSMUSG00000025810|8|131011797|131011856|+|up_exon	214	132	39	52
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|deep_dn	872	149	98	230
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|deep_up	163	62	67	82
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|dn_3intron	961	263	71	94
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|dn_5intron	345	65	36	11
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|dn_exon	95	152	76	37
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|exon	114	126	42	53
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|up_3intron	89	33	74	40
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|up_5intron	184	46	23	44
const|mouse|Nrp2|ENSMUSG00000025969|1|62765504|62765681|+|up_exon	649	229	53	34
const|mouse|Nrp2|ENSMUSG00000025969|1|62807349|62807493|+|dn_3intron	107	547	1038	1223
const|mouse|Nrp2|ENSMUSG00000025969|1|62807349|62807493|+|dn_5intron	361	129	76	82
const|mouse|Nrp2|ENSMUSG00000025969|1|62807349|62807493|+|dn_exon	228	48	27	25
const|mouse|Nrp2|ENSMUSG00000025969|1|62807349|62807493|+|exon	570	126	19	20
const|mouse|Nrp2|ENSMUSG00000025969|1|62807349|62807493|+|up_3intron	547	91	96	71
const|mouse|Nrp2|ENSMUSG00000025969|1|62807349|62807493|+|up_5intron	509	189	104	47
const|mouse|Nrp2|ENSMUSG00000025969|1|62807349|62807493|+|up_exon	351	252	272	272
const|mouse|Nt5c1b|ENSMUSG00000020622|12|10388112|10388296|+|dn_3intron	252	80	89	52
const|mouse|Nt5c1b|ENSMUSG00000020622|12|10388112|10388296|+|dn_5intron	743	143	104	223
const|mouse|Nt5c1b|ENSMUSG00000020622|12|10388112|10388296|+|dn_exon	129	107	98	111
const|mouse|Nt5c1b|ENSMUSG00000020622|12|10388112|10388296|+|exon	569	92	56	124
const|mouse|Nt5c1b|ENSMUSG00000020622|12|10388112|10388296|+|up_3intron	83	31	47	99
const|mouse|Nt5c1b|ENSMUSG00000020622|12|10388112|10388296|+|up_5intron	2235	465	255	309
const|mouse|Nt5c1b|ENSMUSG00000020622|12|10388112|10388296|+|up_exon	271	53	78	31
const|mouse|Nup205|ENSMUSG00000038759|6|35139855|35140083|+|dn_3intron	691	125	338	1260
const|mouse|Nup205|ENSMUSG00000038759|6|35139855|35140083|+|dn_5intron	248	156	748	271
const|mouse|Nup205|ENSMUSG00000038759|6|35139855|35140083|+|dn_exon	323	207	38	63
const|mouse|Nup205|ENSMUSG00000038759|6|35139855|35140083|+|exon	647	155	149	163
const|mouse|Nup205|ENSMUSG00000038759|6|35139855|35140083|+|up_3intron	483	189	286	1440
const|mouse|Nup205|ENSMUSG00000038759|6|35139855|35140083|+|up_5intron	510	132	60	162
const|mouse|Nup205|ENSMUSG00000038759|6|35139855|35140083|+|up_exon	70	77	62	121
const|mouse|Optn|ENSMUSG00000026672|2|4954160|4954270|-|dn_3intron	488	60	47	53
const|mouse|Optn|ENSMUSG00000026672|2|4954160|4954270|-|dn_5intron	717	264	141	141
const|mouse|Optn|ENSMUSG00000026672|2|4954160|4954270|-|dn_exon	233	102	73	85
const|mouse|Optn|ENSMUSG00000026672|2|4954160|4954270|-|exon	181	65	86	138
const|mouse|Optn|ENSMUSG00000026672|2|4954160|4954270|-|up_3intron	279	98	149	121
const|mouse|Optn|ENSMUSG00000026672|2|4954160|4954270|-|up_exon	108	33	71	21
const|mouse|Osbpl1a|ENSMUSG00000044252|18|13068367|13068511|-|dn_3intron	385	194	698	1312
const|mouse|Osbpl1a|ENSMUSG00000044252|18|13068367|13068511|-|dn_5intron	373	329	240	123
const|mouse|Osbpl1a|ENSMUSG00000044252|18|13068367|13068511|-|dn_exon	342	16	50	181
const|mouse|Osbpl1a|ENSMUSG00000044252|18|13068367|13068511|-|exon	314	74	27	30
const|mouse|Osbpl1a|ENSMUSG00000044252|18|13068367|13068511|-|up_3intron	604	80	237	298
const|mouse|Osbpl1a|ENSMUSG00000044252|18|13068367|13068511|-|up_5intron	610	89	73	103
const|mouse|Osbpl1a|ENSMUSG00000044252|18|13068367|13068511|-|up_exon	71	11	25	16
const|mouse|Osbpl2|ENSMUSG00000039050|2|179879534|179879671|+|dn_5intron	277	179	169	135
const|mouse|Osbpl2|ENSMUSG00000039050|2|179879534|179879671|+|dn_exon	700	177	95	192
const|mouse|Osbpl2|ENSMUSG00000039050|2|179879534|179879671|+|exon	280	117	52	227
const|mouse|Osbpl2|ENSMUSG00000039050|2|179879534|179879671|+|up_3intron	362	112	97	32
const|mouse|Osbpl2|ENSMUSG00000039050|2|179879534|179879671|+|up_5intron	186	179	117	93
const|mouse|Osbpl2|ENSMUSG00000039050|2|179879534|179879671|+|up_exon	609	173	271	408
const|mouse|Osbpl9|ENSMUSG00000028559|4|108772526|108772555|-|dn_3intron	319	46	76	206
const|mouse|Osbpl9|ENSMUSG00000028559|4|108772526|108772555|-|dn_5intron	518	132	322	1999
const|mouse|Osbpl9|ENSMUSG00000028559|4|108772526|108772555|-|exon	301	28	10	9
const|mouse|Osbpl9|ENSMUSG00000028559|4|108772526|108772555|-|up_3intron	806	61	36	90
const|mouse|Osbpl9|ENSMUSG00000028559|4|108772526|108772555|-|up_5intron	121	6	1	5
const|mouse|Osbpl9|ENSMUSG00000028559|4|108772526|108772555|-|up_exon	237	47	48	66
const|mouse|Oscp1|ENSMUSG00000042616|4|125760656|125760968|+|dn_3intron	1456	485	275	288
const|mouse|Oscp1|ENSMUSG00000042616|4|125760656|125760968|+|dn_5intron	142	56	11	11
const|mouse|Oscp1|ENSMUSG00000042616|4|125760656|125760968|+|dn_exon	518	198	43	87
const|mouse|Oscp1|ENSMUSG00000042616|4|125760656|125760968|+|exon	336	72	20	41
const|mouse|Oscp1|ENSMUSG00000042616|4|125760656|125760968|+|up_3intron	78	708	208	622
const|mouse|Oscp1|ENSMUSG00000042616|4|125760656|125760968|+|up_5intron	348	290	246	629
const|mouse|Oscp1|ENSMUSG00000042616|4|125760656|125760968|+|up_exon	212	204	189	19
const|mouse|Papss1|ENSMUSG00000028032|3|131270292|131270427|+|dn_3intron	595	1128	6094	1767
const|mouse|Papss1|ENSMUSG00000028032|3|131270292|131270427|+|dn_5intron	745	211	434	673
const|mouse|Papss1|ENSMUSG00000028032|3|131270292|131270427|+|dn_exon	248	582	319	142
const|mouse|Papss1|ENSMUSG00000028032|3|131270292|131270427|+|exon	454	76	71	265
const|mouse|Papss1|ENSMUSG00000028032|3|131270292|131270427|+|up_3intron	376	388	759	750
const|mouse|Papss1|ENSMUSG00000028032|3|131270292|131270427|+|up_5intron	906	148	163	266
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|deep_dn	620	161	259	1082
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|deep_up	333	101	15	15
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|dn_3intron	220	102	68	243
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|dn_5intron	685	7229	3770	1086
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|dn_exon	411	113	51	50
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|exon	258	150	177	424
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|up_3intron	77	39	90	103
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|up_5intron	178	70	48	59
const|mouse|Pcsk5|ENSMUSG00000024713|19|17540596|17540705|-|up_exon	93	19	48	17
const|mouse|Pcsk7|ENSMUSG00000035382|9|45734817|45734911|+|dn_3intron	551	167	177	774
const|mouse|Pcsk7|ENSMUSG00000035382|9|45734817|45734911|+|exon	190	125	141	61
const|mouse|Pcsk7|ENSMUSG00000035382|9|45734817|45734911|+|up_3intron	894	380	859	236
const|mouse|Pcsk7|ENSMUSG00000035382|9|45734817|45734911|+|up_5intron	635	143	102	310
const|mouse|Pcsk7|ENSMUSG00000035382|9|45734817|45734911|+|up_exon	148	78	91	156
const|mouse|Pdcd2l|ENSMUSG00000002635|7|34971178|34971461|-|dn_3intron	295	115	106	122
const|mouse|Pdcd2l|ENSMUSG00000002635|7|34971178|34971461|-|dn_exon	727	493	998	846
const|mouse|Pdcd2l|ENSMUSG00000002635|7|34971178|34971461|-|exon	620	774	1061	917
const|mouse|Pdcd2l|ENSMUSG00000002635|7|34971178|34971461|-|up_3intron	1020	508	297	510
const|mouse|Pdcd2l|ENSMUSG00000002635|7|34971178|34971461|-|up_5intron	188	21	18	11
const|mouse|Pdcd2l|ENSMUSG00000002635|7|34971178|34971461|-|up_exon	335	147	190	265
const|mouse|Pdss1|ENSMUSG00000026784|2|22762315|22762445|+|deep_dn	479	79	73	141
const|mouse|Pdss1|ENSMUSG00000026784|2|22762315|22762445|+|deep_up	746	509	1132	741
